name,ra,dec,imagename,paper_id,flag_discovery,redshift_source,redshift_source_secure,flag_source_redshift,redshift_lens,redshift_lens_secure,flag_lens_redshift,n_images,image_configuration,image_separation,lens_type,source_type,flag_confirmed,flag_contaminant,contaminant_type,flag_candidate,candidate_score,uploader_comment,other_comment
SDSS J1242-0235,190.52274,-2.5939026,,2021MNRAS.502.4617T,True,1.2068241,True,True,0.549779,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Candidate emission-line OII(b, a) might be mistaken as foreground CaVI. Doublet shape is wider than the single emission-lines of the target.",
SDSS J0806+3812,121.60295,38.20323,,2021MNRAS.502.4617T,True,1.0566853,True,True,0.209952,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,3.0," Discernable OII(b, a). SN is>=12 for OII(b, a). Potential sky contamination near OII(b, a). Sky emissions located near the center of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. OII(b, a) doublet feature is indicated in individual exposures. Visual inspection of the image reveals supportive indications of possible overlapped colors of source galaxy behind foreground target (emergent in MZLS+BASS image and SDSS image), which implies a total grade of A+.",
SDSS J0824+4150,126.01098,41.8393,,2021MNRAS.502.4617T,True,1.2002287,True,True,0.336769,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0825+4008,126.27865,40.14439,,2021MNRAS.502.4617T,True,1.5892129,True,True,0.58502,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. SN is>=12 for OII(b, a). OII(b, a) doublet feature is indicated in individual exposures. Candidate emission-line OII(b, a) might be mistaken as foreground FeVII. Doublet shape is wider than the single emission-lines of the target. Occurrence of detections observed in the restframe near the left side of the candidate emission-line is more common than the local median around OII(b, a). Occurance of passed first-inspection detections observed in the restframe near the left side of the candidate emission-line is significantly more common than the local median around OII(b, a).",
SDSS J0844+0059,131.01694,0.99946207,,2021MNRAS.502.4617T,True,1.0135748,True,True,0.461595,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.75," Emergent OII(b, a).",
SDSS J0849+0110,132.26755,1.1685289,,2021MNRAS.502.4617T,True,1.1055613,True,True,0.534299,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,3.0," Discernable OII(b, a). Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the left side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Visual inspection of the image reveals supportive indications of several arcs (well-formed in DECaLS image and SDSS image), which implies a total grade of A+.",
SDSS J0851+0218,132.87527,2.3064559,,2021MNRAS.502.4617T,True,1.1348516,True,True,0.386194,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.5," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Multiple emission-line evidence. Discernable OII(b, a). Emergent HIc. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the left side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Dip in sky region matches OII(b, a) doublet width. Visual inspection of the image reveals supportive indications of possible overlapped colors of source galaxy behind foreground target (emergent in DECaLS image and SDSS image), which implies a total grade of A-.",
SDSS J0858-0102,134.73329,-1.0356725,,2021MNRAS.502.4617T,True,1.4202921,True,True,0.46747,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.5," Signal width matches OII(b, a). The shape of the OII(b, a) doublet best matches a mix between double and single Gaussian. SN is>=12 for OII(b, a). OII(b, a) doublet feature is indicated in individual exposures. Potential sky contamination near OII(b, a). Sky emissions located near doublet is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0902+0131,135.5305,1.5281852,,2021MNRAS.502.4617T,True,1.1966853,True,True,0.568189,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.5," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near doublet is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0857+0141,134.49725,1.6894219,,2021MNRAS.502.4617T,True,1.140266,True,True,0.626951,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a Gaussian with triple spikes. Candidate emission-line OII(b, a) might be mistaken as foreground FeIV. Doublet shape is wider than the single emission-lines of the target. Occurrence of detections observed in the restframe near the left side of the candidate emission-line is slightly more common than the local median around OII(b, a). Potential sky contamination near OII(b, a). Sky emissions located near the center of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J0901+0200,135.4483,2.0115964,,2021MNRAS.502.4617T,True,1.075238,True,True,0.506773,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.75," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. OII(b, a) doublet feature is indicated in individual exposures.",
SDSS J0903+0337,135.84343,3.632241,,2021MNRAS.502.4617T,True,1.140266,True,True,0.434653,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.5," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0900+0245,135.04329,2.7650015,,2021MNRAS.502.4617T,True,1.0647515,True,True,0.4981,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.0," Emergent OII(b, a). The shape of the OII(b, a) doublet best matches a single Gaussian. Candidate emission-line is skinnier than typical for OII(b, a) emissions. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. Visual inspection of the image reveals supportive indications of nearby object (discernable in DECaLS image and SDSS image), which implies a total grade of B.",
SDSS J0923-0056,140.8954,-0.94139516,,2021MNRAS.502.4617T,True,1.1705395,True,True,0.522864,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.5," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a Gaussian with triple spikes. Candidate emission-line OII(b, a) might be mistaken as foreground CaV. Doublet shape is wider than the single emission-lines of the target. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J0949+0017,147.44345,0.29723728,,2021MNRAS.502.4617T,True,0.9727309,True,True,0.499422,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,1.25," Signal width matches OII(b, a). The shape of the OII(b, a) doublet best matches a single Gaussian. Candidate emission-line OII(b, a) might be mistaken as foreground FeIV. Doublet shape is wider than the single emission-lines of the target. Potential sky contamination near OII(b, a). Sky emissions located near the right side of the candidate emission-line is approximate or less than 20 X 10^-17 ergs/s/cm^2/Ang. Sky emissions located near the left side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction.",
SDSS J1023-0104,155.76448,-1.0796261,,2021MNRAS.502.4617T,True,0.81705374,True,True,0.374436,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.25," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a mix between double and single Gaussian. Multiple emission-line evidence. Discernable OII(b, a). Candidate emission-line OII(b, a) might be mistaken as foreground FeII. Doublet shape is wider than the single emission-lines of the target. Visual inspection of the image reveals supportive indications of possible overlapped colors of source galaxy behind foreground target (emergent in DECaLS image and SDSS image), which implies a total grade of B+.",
SDSS J1017+0002,154.3028,0.044890527,,2021MNRAS.502.4617T,True,1.2313504,True,True,0.297513,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,3.0," Well-formed OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Multiple emission-line evidence. Well-formed OII(b, a). Emergent HIc. Potential sky contamination near OII(b, a). Sky emissions located near the left side of the candidate emission-line is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. OII(b, a) doublet feature is indicated in individual exposures. Potential sky contamination near HIc. Sky emissions located near doublet is approximate or greater than 30 X 10^-17 ergs/s/cm^2/Ang. Candidate emission-line HIc might be mistaken as foreground NI. Visual inspection of the image reveals supportive indications of an arc (emergent in DECaLS image and SDSS image), which implies a total grade of A+.",
SDSS J1015-0024,153.98988,-0.4026807,,2021MNRAS.502.4617T,True,1.1615629,True,True,0.400627,True,True,,,,LRG,EMISSION LINE GALAXY,False,False,,True,2.5," Discernable OII(b, a). The shape of the OII(b, a) doublet best matches a double Gaussian. Candidate emission-line OII(b, a) might be mistaken as foreground NII. Doublet shape is wider than the single emission-lines of the target. Potential sky contamination near OII(b, a). Sky emissions located near doublet is approximately between 20 X 10^-17 ergs/s/cm^2/Ang and 30 X 10^-17 ergs/s/cm^2/Ang. Nearby sky emission(s) are either relatively insignificant or miss aligned to previously stated candidate emission, and thus less likely to create a false emission-line from under subtraction. Visual inspection of the image reveals supportive indications of an arc (emergent in DECaLS image), which implies a total grade of A-. Possible three or four images might be lensed from cluster and not directly by target.",
